entry,exit,sym,side,gross,net,reason,margin,rom
2019-02-01,2019-02-28,AXISBANK,1,-0.012329339648927129,-0.01332933964892713,expiry,0.22,-0.06058790749512332
2019-02-01,2019-02-04,RELIANCE,1,0.03227091633466128,0.03127091633466128,tp,0.22,0.14214052879391492
2019-03-01,2019-03-05,RECLTD,1,0.04794769342535421,0.04694769342535421,tp,0.22,0.21339860647888276
2019-03-01,2019-03-05,PFC,1,0.03034300791556732,0.02934300791556732,tp,0.22,0.1333773087071242
2019-03-01,2019-03-05,MUTHOOTFIN,1,0.06794015244189322,0.06694015244189322,tp,0.22,0.30427342019042375
2019-03-01,2019-03-26,TECHM,1,-0.0663323868785114,-0.0673323868785114,sl,0.22,-0.30605630399323364
2019-03-01,2019-03-06,DIVISLAB,1,0.020735267830542803,0.019735267830542802,tp,0.22,0.08970576286610364
2019-03-29,2019-04-25,RECLTD,1,-0.023770758710517814,-0.024770758710517815,expiry,0.22,-0.11259435777508098
2019-03-29,2019-04-25,AXISBANK,1,-0.051006023324362326,-0.05200602332436233,sl,0.22,-0.23639101511073785
2019-03-29,2019-04-25,TITAN,1,-0.003143967512335588,-0.004143967512335588,expiry,0.22,-0.018836215965161763
2019-03-29,2019-04-23,MUTHOOTFIN,1,-0.05242781093724791,-0.05342781093724791,sl,0.22,-0.2428536860783996
2019-03-29,2019-04-15,INDIGO,1,0.027945566895785534,0.026945566895785533,tp,0.22,0.12247984952629788
2019-04-26,2019-04-30,INDIGO,1,0.021101992966002348,0.020101992966002347,tp,0.22,0.09137269530001067
2019-04-26,2019-05-02,CHOLAFIN,1,-0.05146075325589572,-0.05246075325589572,sl,0.22,-0.23845796934498054
2019-04-26,2019-05-08,RECLTD,1,-0.05840407470288622,-0.05940407470288622,sl,0.22,-0.2700185213767556
2019-04-26,2019-04-30,HCLTECH,1,0.035796817091781064,0.03479681709178106,tp,0.22,0.15816735041718666
2019-04-26,2019-05-13,ULTRACEMCO,1,-0.06293683735134081,-0.06393683735134081,sl,0.22,-0.29062198796064004
2019-05-31,2019-06-20,INDIGO,1,-0.05650929899856938,-0.05750929899856938,sl,0.22,-0.26140590453895174
2019-05-31,2019-06-27,FEDERALBNK,1,0.007906976744185945,0.006906976744185945,expiry,0.22,0.03139534883720884
2019-05-31,2019-06-11,BAJFINANCE,1,0.023701382700434204,0.022701382700434203,tp,0.22,0.10318810318379183
2019-05-31,2019-06-27,SBIN,1,0.023772463563039414,0.022772463563039413,tp,0.22,0.10351119801381552
2019-05-31,2019-06-20,BAJAJFINSV,1,0.02510317624572367,0.024103176245723668,tp,0.22,0.10955989202601667
2019-06-28,2019-07-08,BAJFINANCE,1,-0.07038779023272834,-0.07138779023272834,sl,0.22,-0.3244899556033107
2019-06-28,2019-07-04,SIEMENS,1,0.032870791628753615,0.031870791628753614,tp,0.22,0.14486723467615278
2019-06-28,2019-07-08,BAJAJFINSV,1,-0.11423841059602646,-0.11523841059602646,sl,0.22,-0.5238109572546658
2019-06-28,2019-07-08,TITAN,1,-0.06166019707375325,-0.06266019707375325,sl,0.22,-0.2848190776079693
2019-06-28,2019-07-05,SBIN,1,0.023419203747072626,0.022419203747072625,tp,0.22,0.10190547157760284
2019-07-26,2019-08-01,SBIN,1,-0.07318135617830712,-0.07418135617830712,sl,0.22,-0.3371879826286687
2019-07-26,2019-08-29,KOTAKBANK,1,-0.04289340938313935,-0.04389340938313935,expiry,0.22,-0.19951549719608794
2019-07-26,2019-08-05,NMDC,1,-0.08426714477812636,-0.08526714477812636,sl,0.22,-0.38757793080966524
2019-07-26,2019-08-16,APOLLOHOSP,1,0.06367614879649897,0.06267614879649896,tp,0.22,0.28489158543863163
2019-07-26,2019-08-05,POWERGRID,1,-0.051769175967703696,-0.052769175967703696,sl,0.22,-0.23985989076228953
2019-09-27,2019-10-18,ASIANPAINT,1,0.020095128197911816,0.019095128197911815,tp,0.22,0.08679603726323552
2019-09-27,2019-10-01,BPCL,1,0.04970389170896783,0.04870389170896783,tp,0.22,0.22138132594985377
2019-09-27,2019-10-03,PIDILITIND,1,-0.0574091584492773,-0.0584091584492773,sl,0.22,-0.26549617476944226
2019-09-27,2019-10-01,SIEMENS,1,0.021383105688900672,0.02038310568890067,tp,0.22,0.09265048040409396
2019-09-27,2019-10-11,INDIGO,1,-0.055211419337462986,-0.05621141933746299,sl,0.22,-0.25550645153392265
2019-11-01,2019-11-06,ADANIENT,1,0.035527950310559,0.034527950310559,tp,0.22,0.1569452286843591
2019-11-01,2019-11-20,BPCL,1,0.04734521755798338,0.046345217557983376,tp,0.22,0.21066007980901535
2019-11-01,2019-11-15,SIEMENS,1,-0.05970060059162752,-0.06070060059162752,sl,0.22,-0.27591182087103416
2019-11-01,2019-11-07,JUBLFOOD,1,0.026033398945964903,0.025033398945964902,tp,0.22,0.11378817702711319
2019-11-01,2019-11-05,BAJFINANCE,1,0.03950086163698785,0.03850086163698785,tp,0.22,0.17500391653176295
2019-11-29,2019-12-26,ADANIENT,1,-0.029760520809114177,-0.030760520809114178,expiry,0.22,-0.13982054913233719
2019-11-29,2019-12-03,JINDALSTEL,1,-0.07328385899814471,-0.07428385899814471,sl,0.22,-0.33765390453702143
2019-11-29,2019-12-10,BPCL,1,-0.05040871934604896,-0.05140871934604896,sl,0.22,-0.23367599702749528
2019-11-29,2019-12-02,EICHERMOT,1,-0.05055903807197071,-0.05155903807197071,sl,0.22,-0.23435926396350323
2019-11-29,2019-12-11,DLF,1,0.021055014715870568,0.020055014715870567,tp,0.22,0.09115915779941167
2019-12-27,2019-12-30,JINDALSTEL,1,0.034747847478474814,0.03374784747847481,tp,0.22,0.15339930672034005
2019-12-27,2020-01-06,DLF,1,-0.052855924978687185,-0.053855924978687186,sl,0.22,-0.24479965899403267
2019-12-27,2019-12-31,NMDC,1,0.022943037974683556,0.021943037974683555,tp,0.22,0.09974108170310707
2019-12-27,2020-01-14,ADANIENT,1,0.02281368821292773,0.02181368821292773,tp,0.22,0.09915312824058059
2019-12-27,2020-01-13,BHARTIARTL,1,0.022603188469098034,0.021603188469098034,tp,0.22,0.09819631122317288
2020-01-31,2020-02-04,JINDALSTEL,1,0.04420515726834795,0.04320515726834795,tp,0.22,0.19638707849249068
2020-01-31,2020-02-03,DLF,1,-0.11980769230769228,-0.12080769230769228,sl,0.22,-0.549125874125874
2020-01-31,2020-02-03,BHARTIARTL,1,0.024799196787148592,0.02379919678714859,tp,0.22,0.10817816721431178
2020-01-31,2020-02-04,BALKRISIND,1,0.047885485149438356,0.046885485149438355,tp,0.22,0.21311584158835617
2020-07-31,2020-08-03,JINDALSTEL,1,0.03288409703504036,0.03188409703504036,tp,0.22,0.14492771379563799
2020-07-31,2020-08-10,M&M,1,0.0396186092388624,0.0386186092388624,tp,0.22,0.17553913290392
2020-07-31,2020-08-06,MUTHOOTFIN,1,-0.06343997812414548,-0.06443997812414548,sl,0.22,-0.29290899147338856
2020-07-31,2020-08-04,TATAPOWER,1,0.023565573770491843,0.022565573770491842,tp,0.22,0.10257078986587201
2020-07-31,2020-08-06,BALKRISIND,1,0.025617842073538233,0.024617842073538232,tp,0.22,0.1118992821524465
2020-08-28,2020-09-10,ADANIENT,1,0.033287340462228476,0.032287340462228475,tp,0.22,0.14676063846467488
2020-08-28,2020-08-31,JINDALSTEL,1,-0.05448275862068963,-0.05548275862068963,sl,0.22,-0.25219435736677104
2020-08-28,2020-08-31,CHOLAFIN,1,-0.0572124163116251,-0.058212416311625104,sl,0.22,-0.26460189232556863
2020-08-28,2020-09-09,BAJFINANCE,1,-0.0635117796401955,-0.0645117796401955,sl,0.22,-0.2932353620008886
2020-08-28,2020-08-31,BHEL,1,-0.07875894988066823,-0.07975894988066823,sl,0.22,-0.36254068127576466
2020-09-25,2020-09-28,ADANIENT,1,0.055141843971631355,0.054141843971631354,tp,0.22,0.2460992907801425
2020-09-25,2020-10-15,ASHOKLEY,1,-0.051633986928104614,-0.052633986928104615,sl,0.22,-0.23924539512774826
2020-09-25,2020-10-08,HCLTECH,1,0.026198506384003784,0.025198506384003783,tp,0.22,0.11453866538183538
2020-09-25,2020-09-28,APOLLOHOSP,1,0.02432024169184288,0.02332024169184288,tp,0.22,0.10600109859928582
2020-09-25,2020-09-30,TECHM,1,0.026643442358557534,0.025643442358557533,tp,0.22,0.11656110162980697
2020-10-30,2020-11-04,ADANIENT,1,0.03838235294117642,0.03738235294117642,tp,0.22,0.16991978609625646
2020-10-30,2020-11-02,ASHOKLEY,1,0.03795066413662229,0.03695066413662229,tp,0.22,0.16795756425737404
2020-10-30,2020-11-04,JSWSTEEL,1,0.028455941794664597,0.027455941794664596,tp,0.22,0.12479973543029362
2020-10-30,2020-11-03,INDIGO,1,0.04724740808753203,0.04624740808753203,tp,0.22,0.21021549130696376
2020-10-30,2020-11-02,CHOLAFIN,1,0.06594216246085849,0.06494216246085849,tp,0.22,0.2951916475493568
2020-11-27,2020-12-21,CHOLAFIN,1,-0.0781555295037124,-0.07915552950371241,sl,0.22,-0.35979786138051095
2020-11-27,2020-12-01,APOLLOHOSP,1,0.03817038063759459,0.03717038063759459,tp,0.22,0.16895627562542995
2020-11-27,2020-12-01,ADANIENT,1,0.05833956619296932,0.057339566192969316,tp,0.22,0.26063439178622416
2020-11-27,2020-12-02,TATASTEEL,1,0.04733932273669672,0.04633932273669672,tp,0.22,0.21063328516680327
2020-11-27,2020-12-03,BAJAJFINSV,1,0.04211632398046117,0.04111632398046117,tp,0.22,0.18689238172936895
2021-01-01,2021-01-04,SAIL,1,0.0594125500667555,0.0584125500667555,tp,0.22,0.265511591212525
2021-01-01,2021-01-04,TATASTEEL,1,0.07767441860465119,0.07667441860465118,tp,0.22,0.3485200845665963
2021-01-01,2021-01-05,INDUSINDBK,1,0.02466950605675078,0.023669506056750778,tp,0.22,0.10758866389432171
2021-01-01,2021-01-04,CHOLAFIN,1,0.06585809581564583,0.06485809581564583,tp,0.22,0.2948095264347538
2021-01-01,2021-01-06,GODREJPROP,1,0.026059314633038788,0.025059314633038787,tp,0.22,0.11390597560472177
2021-01-29,2021-02-01,VEDL,1,0.06452608829885786,0.06352608829885786,tp,0.22,0.2887549468129903
